,time,point,value
3909,04:00,POINT (-4124.192423540323 5649.194283054822),89
3910,02:00,POINT (-3998.823088302957 6545.91170170113),89
3911,04:00,POINT (-4111.228124587779 6982.239843024943),89
3912,05:00,POINT (-2414.077403801369 6211.71081880048),89
3913,04:00,POINT (595.6114137678455 3448.2388672434245),89
3914,03:00,POINT (-2632.944608595766 6288.656766845932),89
3915,03:00,POINT (-506.5525631515028 6194.309717698389),89
3916,04:00,POINT (580.5195669633262 3735.05475997133),89
3917,04:00,POINT (-1911.2298992097242 5810.175885059182),89
3918,02:00,POINT (-4349.309091776295 7213.541765056712),89
3919,05:00,POINT (-3389.335645230258 7144.3780989651705),89
3920,05:00,POINT (-1608.4467532686513 3792.329605710588),89
3921,04:00,POINT (-417.50580539630477 1764.048197531049),89
3922,00:00,POINT (-0.6024375446853782 3515.4558801586313),89
3923,06:00,POINT (-4333.515968465038 7615.737312613843),89
3924,09:00,POINT (-3975.234291594639 6635.346901012009),89
3925,15:00,POINT (-470.44884605870436 4845.851834971396),89
3926,00:00,POINT (581.5018399921794 1706.3417650325132),89
3927,06:00,POINT (581.8384408333688 3529.4152341625972),89
3928,23:00,POINT (-3389.335645230258 7144.3780989651705),89
3929,00:00,POINT (-604.5425301346507 6205.663077468948),89
3930,06:00,POINT (587.7836330517929 1483.9791682760022),89
3931,19:00,POINT (1304.2698900555138 3620.7559570413537),89
3932,22:00,POINT (-681.2596392996671 6023.524357173201),89
3933,15:00,POINT (-1400.9494345507308 4273.1218099121315),89
3934,21:00,POINT (-1290.6403152347996 5952.997070126488),89
3935,18:00,POINT (1500.798809887274 3323.391011908242),89
3936,00:00,POINT (-75.47564359778953 4874.024431546593),89
3937,06:00,POINT (-776.4882516001887 5367.657544470866),89
3938,01:00,POINT (-1380.8368470962089 5979.519134795733),89
3939,23:00,POINT (955.7157859498368 338.98841714798596),89
3940,06:00,POINT (-548.2700738227305 4804.952260898627),89
3941,20:00,POINT (-1618.1131464263558 6082.465710436708),89
3942,01:00,POINT (-2241.4025062167552 2507.920296369679),89
3943,01:00,POINT (-1394.1368291910871 4668.442933309888),89
3944,23:00,POINT (-2484.683711474812 2500.179201388168),89
3945,09:00,POINT (-3834.133953397869 5811.273913427102),89
3946,00:00,POINT (-1694.505856483093 2049.322365937635),89
3947,00:00,POINT (-576.3353246740293 4878.177593755779),89
3948,23:00,POINT (1717.835876212559 3409.851566604102),89
3949,22:00,POINT (-3326.472915179759 7418.6298403975325),89
3950,00:00,POINT (-1196.639293482018 2875.2701617305843),89
3951,23:00,POINT (581.8384408333688 3529.4152341625972),89
3952,18:00,POINT (-2619.9753500924985 6214.1580056298635),89
3953,10:00,POINT (-3213.1581093336963 6178.9332225110975),89
3954,20:00,POINT (-4136.416495700393 5281.823377293267),89
3955,23:00,POINT (-4114.371315827638 5745.267085235094),89
3956,06:00,POINT (18.422209722405302 5367.142858130735),89
3957,06:00,POINT (-2248.739022493608 2668.5747681383655),89
3958,06:00,POINT (-2262.474481928876 3114.5175890903647),89
3959,23:00,POINT (525.0873240468296 4418.827779090524),89
3960,07:00,POINT (-2470.1224936633544 2607.1393430691137),89
3961,11:00,POINT (-4611.272672395495 4634.197392219182),89
3962,06:00,POINT (2256.8967537035414 5347.655739103048),89
3963,00:00,POINT (-1625.3699500482817 3623.739971111275),89
3964,18:00,POINT (-3310.1726540969053 7806.632835618296),89
3965,07:00,POINT (-2623.9072001949207 6601.185809944629),89
3966,12:00,POINT (-3136.1278958093117 6671.917461867151),89
3967,23:00,POINT (1240.120830290805 3213.184734365052),89
3968,06:00,POINT (1254.089690625238 4852.6963917320545),89
3969,22:00,POINT (-1280.5301878084938 3537.04015791116),89
3970,06:00,POINT (-1679.5047761129108 5597.565104297342),89
3971,21:00,POINT (595.6114137678455 3448.2388672434245),89
3972,06:00,POINT (-1280.5301878084938 3537.04015791116),89
3973,06:00,POINT (-1609.8151428460656 3661.483687587483),89
3974,01:00,POINT (-3368.2159495152814 7175.642938217877),89
3975,00:00,POINT (-2000.317889360325 4556.13330885273),89
3976,23:00,POINT (-2602.9421497482713 6588.683436306359),89
3977,06:00,POINT (-1549.185600630916 2808.9486092084253),89
3978,01:00,POINT (-3297.127811784741 7311.377248073791),89
3979,22:00,POINT (-100.02353737703987 3576.9071575143835),89
3980,07:00,POINT (-4195.94017028859 4882.223905810497),89
3981,00:00,POINT (1595.9348069502726 4037.668795448345),89
3982,00:00,POINT (-2961.56041080373 6394.686070888651),89
3983,01:00,POINT (-3332.182456321242 7584.930454768431),89
3984,00:00,POINT (1227.418350577647 544.2222199132481),89
3985,01:00,POINT (-1526.9372331431534 5582.2951345645315),89
3986,07:00,POINT (-3246.10156673337 5426.103344681935),89
3987,06:00,POINT (-1434.973262420595 1987.3098980394846),89
3988,06:00,POINT (-4184.4086495505 5813.142739444134),89
3989,18:00,POINT (-2993.414801039495 6291.775052685507),89
3990,00:00,POINT (1300.022125854812 4734.069216243433),89
3991,11:00,POINT (802.6432613172313 1270.237768185861),89
3992,06:00,POINT (-4307.0687144620915 6674.080324564559),89
3993,00:00,POINT (-3814.5668194489326 7170.80049873698),89
3994,19:00,POINT (-1933.3787060780535 2790.9352349339492),89
3995,01:00,POINT (-3234.3863128697435 6381.881556924174),89
3996,21:00,POINT (-260.45747053139064 5026.150804179361),89
3997,00:00,POINT (-1877.410051384654 3498.347374395098),89
3998,00:00,POINT (-2116.8621818692386 3664.7729068461044),89
3999,06:00,POINT (-1011.1007975934829 1342.738828543158),89
4000,06:00,POINT (664.1877750440672 3797.8522890989393),89
4001,22:00,POINT (-2993.414801039495 6291.775052685507),89
4002,19:00,POINT (-466.27784170199845 5764.934341802078),88
4003,01:00,POINT (1763.5225460548575 5317.804064506469),88
4004,07:00,POINT (-4184.4086495505 5813.142739444134),88
4005,04:00,POINT (1411.5688050146657 4929.435840811374),88
4006,02:00,POINT (1816.1685312652548 5171.175206952844),88
4007,00:00,POINT (-388.544701171866 5274.671154781031),88
4008,01:00,POINT (1794.856951027348 3435.370711304074),88
4009,00:00,POINT (859.3593928785715 1623.0523610677237),88
4010,05:00,POINT (1.9755335623945705 5341.431450701076),88
4011,02:00,POINT (2043.7166708902068 4346.287600576919),88
4012,02:00,POINT (1459.302104715404 3411.342454350615),88
4013,04:00,POINT (686.0858044772576 2922.7380939410023),88
4014,22:00,POINT (-4369.085396042212 4836.885105173833),88
4015,05:00,POINT (2182.5352931743437 5043.293217415122),88
4016,02:00,POINT (1419.406128618074 4921.012361040348),88
4017,05:00,POINT (-3780.0808063569525 7461.317081750914),88
4018,03:00,POINT (570.8349402894696 1904.4644507325406),88
4019,23:00,POINT (-745.8963444464756 1639.8868996794452),88
4020,19:00,POINT (1308.0915448803137 4741.777586786875),88
4021,01:00,POINT (-4591.633207720222 7521.247043630944),88
4022,07:00,POINT (525.0873240468296 4418.827779090524),88
4023,01:00,POINT (-4584.690952728261 4730.935576222884),88
4024,03:00,POINT (-4568.471573676515 7124.321407603188),88
4025,01:00,POINT (-743.6869059555171 1654.682066914351),88
4026,06:00,POINT (-1994.1685995005278 4557.090037026891),88
4027,04:00,POINT (-737.4367272415781 1384.0885789058686),88
4028,22:00,POINT (577.0627972952155 1807.733517788687),88
4029,03:00,POINT (823.9669889960232 337.7443506549204),88
4030,19:00,POINT (-2724.6277665310454 6866.2081834436985),88
4031,02:00,POINT (120.7438900575549 4044.859517641698),88
4032,03:00,POINT (2409.7559376435624 4346.312086368327),88
4033,22:00,POINT (-501.42676062779447 3551.572638649489),88
4034,23:00,POINT (-1598.3974946394105 3634.58685860962),88
4035,08:00,POINT (-584.7634098954691 5947.200192559448),88
4036,03:00,POINT (-1100.628103356437 2991.8794309319906),88
4037,00:00,POINT (-2527.783995047869 6787.308598826727),88
4038,02:00,POINT (571.0610495914086 1705.724395694057),88
4039,01:00,POINT (-1590.3908790256119 1882.6417834648523),88
4040,01:00,POINT (-1360.9905987829304 2108.804385379679),88
4041,06:00,POINT (-1554.9910108901931 5924.0332478370465),88
4042,10:00,POINT (-1693.8247740657348 3870.77900319486),88
4043,06:00,POINT (-1596.1095253257768 3807.2089986005285),88
4044,01:00,POINT (1060.9437633037428 1260.5865662978981),88
4045,06:00,POINT (616.2956028633527 2274.8909931311796),88
4046,05:00,POINT (-379.33838264260726 3602.3194386632076),88
4047,06:00,POINT (-1636.010670564606 6188.969646246565),88
4048,00:00,POINT (-2506.0187192007047 4570.160002969814),88
4049,05:00,POINT (1993.1409593405124 5311.325298938236),88
4050,03:00,POINT (-1191.055695601558 2563.5297893081547),88
4051,07:00,POINT (-4434.445745918704 4633.913400866676),88
4052,07:00,POINT (-2000.317889360325 4556.13330885273),88
4053,21:00,POINT (-2623.9072001949207 6601.185809944629),88
4054,23:00,POINT (-1559.4010602968729 5661.229908784321),88
4055,23:00,POINT (-573.7199715683724 5126.47392427598),88
4056,04:00,POINT (588.24129100483 3475.6105422809355),88
4057,04:00,POINT (1601.3567543010552 4018.464562858439),88
4058,19:00,POINT (-3901.443779286886 5971.911088717797),88
4059,01:00,POINT (1379.8778748152295 4712.286004027333),88
4060,22:00,POINT (-3275.5413869405384 7307.0747295437295),88
4061,01:00,POINT (-490.60482925640764 1397.1241432443894),88
4062,00:00,POINT (-1439.9430760430084 2473.1464529500436),88
4063,04:00,POINT (581.8384408333688 3529.4152341625972),88
4064,03:00,POINT (21.669890256648806 3464.6893415476097),88
4065,05:00,POINT (1596.9855257378151 4040.0966203931084),88
4066,03:00,POINT (-1439.737579233963 2699.318680612109),88
4067,01:00,POINT (-506.5525631515028 6194.309717698389),88
4068,09:00,POINT (-2922.5889533950112 6498.841510406453),88
4069,03:00,POINT (200.30530797883364 1293.7754727507527),88
4070,06:00,POINT (1379.8778748152295 4712.286004027333),88
4071,01:00,POINT (2238.526068759931 4055.222885312164),88
4072,04:00,POINT (-657.612879571573 1593.8461774298503),88
4073,06:00,POINT (-3872.888689535182 7154.957894485243),88
4074,06:00,POINT (-3814.5668194489326 7170.80049873698),88
4075,23:00,POINT (-2994.5135106816715 6294.727128733409),88
4076,02:00,POINT (-3660.661652333123 4826.716098292372),88
4077,04:00,POINT (-3327.083389750419 5565.306272482229),88
4078,00:00,POINT (-1837.9837460557421 3486.590646023064),88
4079,06:00,POINT (-4594.189827172081 7162.874955028137),88
4080,04:00,POINT (-179.65235022565383 5343.118902409721),88
4081,07:00,POINT (-3488.304931264468 6529.420455091727),88
4082,02:00,POINT (-4074.885984570834 5087.873886877568),88
4083,05:00,POINT (-251.05158877216834 4432.092074326923),88
4084,00:00,POINT (-1747.1848158780342 5761.221898211123),88
4085,23:00,POINT (-2460.476417300966 2527.5847373992437),88
4086,21:00,POINT (-3298.2315275483497 6628.97049603114),88
4087,05:00,POINT (-4440.967491126279 7506.096430807571),88
4088,20:00,POINT (-3814.5668194489326 7170.80049873698),88
4089,09:00,POINT (-3694.760016712868 5088.690844467957),88
4090,00:00,POINT (2233.1240881346425 4571.347828587747),88
4091,02:00,POINT (-4146.8642688663695 7353.2836728142065),88
4092,02:00,POINT (-1442.7043528192528 2478.479664916662),88
4093,21:00,POINT (-366.55809583002826 3615.0051426516643),88
4094,00:00,POINT (-2031.9986229091098 2793.698092899543),88
4095,10:00,POINT (-1102.4207636750407 4467.718834563965),88
4096,02:00,POINT (-1970.2535978351111 4563.743812385769),88
4097,22:00,POINT (1285.6383293078716 4726.877299229724),88
4098,02:00,POINT (-2604.2263565865273 6579.042456461137),88
4099,04:00,POINT (-2434.1418800219876 3171.506940813787),88
4100,02:00,POINT (-2627.7859520117345 6870.093825292776),88
4101,02:00,POINT (-2459.039092455746 2982.023367543819),88
4102,06:00,POINT (-4196.480509607843 4895.394159486577),88
4103,04:00,POINT (-2300.3377558350776 5042.222403181147),88
4104,04:00,POINT (-2278.2062561994644 3050.7139245482304),88
4105,04:00,POINT (-2508.713200348066 6783.37726594192),88
4106,00:00,POINT (1488.8432645870707 3503.579947354824),88
4107,00:00,POINT (1212.1762869259765 4886.370451390932),88
4108,00:00,POINT (1795.1297501295278 3238.4053705049837),88
4109,07:00,POINT (1794.856951027348 3435.370711304074),88
4110,05:00,POINT (-433.2796618299616 1770.770016461628),88
4111,02:00,POINT (-3002.803352452276 6287.865190925958),88
4112,00:00,POINT (1601.3567543010552 4018.464562858439),88
4113,06:00,POINT (-4465.5179970195 7053.175910801328),88
4114,02:00,POINT (-2153.571909256819 2521.0884089647766),88
4115,06:00,POINT (-4103.419028947852 7311.367585130046),88
4116,02:00,POINT (-3258.2451298192673 6635.896412525215),88
4117,04:00,POINT (-220.903527022639 5249.64901309842),88
4118,04:00,POINT (-379.1399925988855 5265.167361171224),88
4119,02:00,POINT (-1397.177426276214 2186.3340847244535),88
4120,05:00,POINT (-4142.12632014002 5675.5864106061545),88
4121,06:00,POINT (-2434.1418800219876 3171.506940813787),88
4122,06:00,POINT (-2602.9421497482713 6588.683436306359),88
4123,22:00,POINT (2182.5352931743437 5043.293217415122),88
4124,21:00,POINT (-1619.2417336779565 5673.535381976727),88
4125,04:00,POINT (-1317.8769440429232 3727.078804371119),88
4126,05:00,POINT (-4603.5541335377675 7615.90258476738),88
4127,22:00,POINT (-2509.797818991931 6818.162369026183),88
4128,05:00,POINT (-4111.228124587779 6982.239843024943),88
4129,02:00,POINT (-558.9865959211788 4894.39338535031),88
4130,03:00,POINT (-1633.597605779784 3422.9740213323944),88
4131,02:00,POINT (-662.6017309912244 4864.729100012163),88
4132,04:00,POINT (-1408.9754669453816 2152.8950479975415),88
4133,07:00,POINT (-2478.734167487001 4557.8822574757005),88
4134,06:00,POINT (1793.6070630120769 3456.5396868773805),88
4135,09:00,POINT (-3289.253501466891 6151.746931887733),88
4136,04:00,POINT (-601.5124463220997 6287.129955138983),88
4137,04:00,POINT (-603.140665680056 5132.275080109213),88
4138,04:00,POINT (-612.7630489446208 6233.28188482025),88
4139,18:00,POINT (-1394.1368291910871 4668.442933309888),88
4140,05:00,POINT (-3964.6025264990335 6565.967796707195),88
4141,05:00,POINT (-681.2596392996671 6023.524357173201),88
4142,01:00,POINT (823.9669889960232 337.7443506549204),88
4143,04:00,POINT (-4398.2543834565 4637.204365012328),88
4144,05:00,POINT (-2984.3001923744905 6315.4332193053915),88
4145,04:00,POINT (-1477.753917514858 5982.032801722768),88
4146,04:00,POINT (-1608.45605877468 4914.969006718104),88
4147,04:00,POINT (-4083.819513614072 6495.298877014566),88
4148,04:00,POINT (-4120.978123665163 7366.776355683984),88
4149,18:00,POINT (-490.60482925640764 1397.1241432443894),88
4150,07:00,POINT (1411.5688050146657 4929.435840811374),88
4151,21:00,POINT (-1565.3234939821336 2806.0061159727093),88
4152,02:00,POINT (-1215.1838672982808 3634.241016689522),88
4153,02:00,POINT (-4440.967491126279 7506.096430807571),88
4154,02:00,POINT (-4493.87517195987 7603.890328314192),88
4155,22:00,POINT (-2523.7603877536035 4536.050220542302),88
4156,05:00,POINT (-452.7197687905406 5765.433597201812),88
4157,02:00,POINT (-4565.6827138156195 7005.636929989713),88
4158,05:00,POINT (-2471.693364419926 3276.022483871138),88
4159,02:00,POINT (-1023.8165705255449 1578.3713681439597),88
4160,00:00,POINT (601.7277385647054 3556.6658950219626),88
4161,02:00,POINT (-1011.1007975934829 1342.738828543158),88
4162,00:00,POINT (605.0352009405825 3204.860613802215),88
4163,23:00,POINT (2233.1240881346425 4571.347828587747),88
4164,06:00,POINT (-2730.2857598556793 6842.811595254248),88
4165,21:00,POINT (-3922.3192055363775 7273.23458390468),88
4166,01:00,POINT (-4568.471573676515 7124.321407603188),88
4167,06:00,POINT (-4128.045645961621 5674.338983626227),88
4168,23:00,POINT (-4041.233248773596 6552.190399396847),88
4169,05:00,POINT (686.0858044772576 2922.7380939410023),88
4170,05:00,POINT (355.6243619780982 5044.255146336895),88
4171,19:00,POINT (-4357.849771294017 7214.08067138873),88
4172,07:00,POINT (-68.03672015984428 4500.638259876133),88
4173,17:00,POINT (-2381.1881119013156 4714.803631580487),88
4174,20:00,POINT (-681.2596392996671 6023.524357173201),88
4175,05:00,POINT (571.0610495914086 1705.724395694057),88
4176,23:00,POINT (-4576.842600777946 7235.9920524275),88
4177,01:00,POINT (-2436.162881473775 6231.019216148948),88
4178,03:00,POINT (-4449.477643097176 7416.196113468578),88
4179,23:00,POINT (-4442.101274676921 5127.662279902912),88
4180,19:00,POINT (1411.5688050146657 4929.435840811374),88
4181,10:00,POINT (1529.8829521152975 4010.9154389605637),88
4182,01:00,POINT (-3245.5300718420303 7821.789455282468),88
4183,05:00,POINT (-3370.8429066942085 5184.208775688826),88
4184,03:00,POINT (-1818.7214465805187 6222.698415404001),88
4185,00:00,POINT (-3776.299250645544 7455.392427675707),88
4186,01:00,POINT (-4050.4480968794396 5505.368957083411),88
4187,03:00,POINT (-3670.8704195274504 4800.67362049307),88
4188,11:00,POINT (-782.0777513735113 3989.4570101535087),88
4189,05:00,POINT (-1646.861087081713 6096.975497646737),88
4190,07:00,POINT (-633.2420264016363 5244.171003127429),88
4191,22:00,POINT (-382.27844858526595 5252.606013598034),88
4192,00:00,POINT (-3570.9679069221897 7170.979313997589),88
4193,03:00,POINT (-2992.7529370465554 6043.937811718378),88
4194,03:00,POINT (-426.6644812473655 1697.7513675583173),88
4195,01:00,POINT (-4504.755304520494 4806.5017413951255),88
4196,23:00,POINT (-1037.486578142945 3616.7432205529217),88
4197,00:00,POINT (-1220.644558831565 3062.0058122699493),88
4198,05:00,POINT (-2034.686980076759 2030.381539383028),88
4199,03:00,POINT (-3790.0547245606476 6426.918155755548),88
4200,23:00,POINT (-1651.9374347777432 5620.078627851311),88
4201,22:00,POINT (-2153.571909256819 2521.0884089647766),88
4202,03:00,POINT (-4447.537454306273 5154.656607367594),88
4203,21:00,POINT (-681.2596392996671 6023.524357173201),88
4204,22:00,POINT (-410.0764968922995 1747.26222881083),88
4205,01:00,POINT (-3137.923070537894 6295.521953440466),88
4206,16:00,POINT (-4010.5674048039377 6637.638187872304),88
4207,03:00,POINT (-4369.085396042212 4836.885105173833),88
